"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"31ANT7FQN8VUM0PAPNUGMXXSSHQ5HY","3164SQ54U4PQLLCRCCXF8JS5M9G7XR","Screener survey for labor market study","Fill out this 2-minute screener survey to qualify for a study that starts immediately, that study will take up to 15 minutes, and pays participation bonus $1 with scope to earn extra. Must have webcam.","survey, demographics, experiment","$0.05","Mon Sep 24 08:52:27 PDT 2018","1016","BatchId:3380463;OriginalHitTemplateId:920937340;","2700","259200","Thu Oct 11 01:44:19 PDT 2018","","","304SM51WA4XOO9ISRT2UIH0A79KBS2","A3SQUOKCOG3F9Z","Approved","Mon Sep 24 19:47:39 PDT 2018","Mon Sep 24 19:57:25 PDT 2018","Thu Sep 27 19:57:25 PDT 2018","Tue Sep 25 19:05:53 PDT 2018","","","586","100% (1/1)","100% (1/1)","100% (1/1)","cd9s47vi"
"31ANT7FQN8VUM0PAPNUGMXXSSHQ5HY","3164SQ54U4PQLLCRCCXF8JS5M9G7XR","Screener survey for labor market study","Fill out this 2-minute screener survey to qualify for a study that starts immediately, that study will take up to 15 minutes, and pays participation bonus $1 with scope to earn extra. Must have webcam.","survey, demographics, experiment","$0.05","Mon Sep 24 08:52:27 PDT 2018","1016","BatchId:3380463;OriginalHitTemplateId:920937340;","2700","259200","Thu Oct 11 01:44:19 PDT 2018","","","304SM51WA4XOO9ISRT2UIH0A8PSBS7","A364577ZH067L4","Approved","Tue Sep 25 23:52:20 PDT 2018","Wed Sep 26 00:02:42 PDT 2018","Sat Sep 29 00:02:42 PDT 2018","Thu Sep 27 01:44:17 PDT 2018","","","622","100% (1/1)","100% (1/1)","100% (1/1)","7mucgify"
"31ANT7FQN8VUM0PAPNUGMXXSSHQ5HY","3164SQ54U4PQLLCRCCXF8JS5M9G7XR","Screener survey for labor market study","Fill out this 2-minute screener survey to qualify for a study that starts immediately, that study will take up to 15 minutes, and pays participation bonus $1 with scope to earn extra. Must have webcam.","survey, demographics, experiment","$0.05","Mon Sep 24 08:52:27 PDT 2018","1016","BatchId:3380463;OriginalHitTemplateId:920937340;","2700","259200","Thu Oct 11 01:44:19 PDT 2018","","","308XBLVESJXCNUIFC42PS7VELV0BRP","AT3CZ2VR5A5U1","Approved","Mon Sep 24 09:03:36 PDT 2018","Mon Sep 24 09:10:01 PDT 2018","Thu Sep 27 09:10:01 PDT 2018","Tue Sep 25 19:05:57 PDT 2018","","","385","100% (1/1)","100% (1/1)","100% (1/1)","jkvhwqbn"
"31ANT7FQN8VUM0PAPNUGMXXSSHQ5HY","3164SQ54U4PQLLCRCCXF8JS5M9G7XR","Screener survey for labor market study","Fill out this 2-minute screener survey to qualify for a study that starts immediately, that study will take up to 15 minutes, and pays participation bonus $1 with scope to earn extra. Must have webcam.","survey, demographics, experiment","$0.05","Mon Sep 24 08:52:27 PDT 2018","1016","BatchId:3380463;OriginalHitTemplateId:920937340;","2700","259200","Thu Oct 11 01:44:19 PDT 2018","","","308XBLVESJXCNUIFC42PS7VEMSQBRA","A2WCZNW33ZN925","Approved","Wed Sep 26 09:03:20 PDT 2018","Wed Sep 26 09:11:55 PDT 2018","Sat Sep 29 09:11:55 PDT 2018","Thu Sep 27 01:44:20 PDT 2018","","","515","100% (1/1)","100% (1/1)","100% (1/1)","hojrzf5z"
"31ANT7FQN8VUM0PAPNUGMXXSSHQ5HY","3164SQ54U4PQLLCRCCXF8JS5M9G7XR","Screener survey for labor market study","Fill out this 2-minute screener survey to qualify for a study that starts immediately, that study will take up to 15 minutes, and pays participation bonus $1 with scope to earn extra. Must have webcam.","survey, demographics, experiment","$0.05","Mon Sep 24 08:52:27 PDT 2018","1016","BatchId:3380463;OriginalHitTemplateId:920937340;","2700","259200","Thu Oct 11 01:44:19 PDT 2018","","","30IQTZXKALZV031HNNBSX8LJVS7X08","A726VAH3Z12JD","Approved","Tue Sep 25 09:50:37 PDT 2018","Tue Sep 25 09:52:21 PDT 2018","Fri Sep 28 09:52:21 PDT 2018","Tue Sep 25 19:06:03 PDT 2018","","","104","100% (1/1)","100% (1/1)","100% (1/1)","u9atqwrq"
"31ANT7FQN8VUM0PAPNUGMXXSSHQ5HY","3164SQ54U4PQLLCRCCXF8JS5M9G7XR","Screener survey for labor market study","Fill out this 2-minute screener survey to qualify for a study that starts immediately, that study will take up to 15 minutes, and pays participation bonus $1 with scope to earn extra. Must have webcam.","survey, demographics, experiment","$0.05","Mon Sep 24 08:52:27 PDT 2018","1016","BatchId:3380463;OriginalHitTemplateId:920937340;","2700","259200","Thu Oct 11 01:44:19 PDT 2018","","","30LB5CDZND3K5Y1WO5ZDUT1U4UOZ0V","A1GFUIMLCQDK9X","Approved","Tue Sep 25 14:03:17 PDT 2018","Tue Sep 25 14:06:25 PDT 2018","Fri Sep 28 14:06:25 PDT 2018","Tue Sep 25 19:06:03 PDT 2018","","","188","100% (1/1)","100% (1/1)","100% (1/1)","woa790iw"
"31ANT7FQN8VUM0PAPNUGMXXSSHQ5HY","3164SQ54U4PQLLCRCCXF8JS5M9G7XR","Screener survey for labor market study","Fill out this 2-minute screener survey to qualify for a study that starts immediately, that study will take up to 15 minutes, and pays participation bonus $1 with scope to earn extra. Must have webcam.","survey, demographics, experiment","$0.05","Mon Sep 24 08:52:27 PDT 2018","1016","BatchId:3380463;OriginalHitTemplateId:920937340;","2700","259200","Thu Oct 11 01:44:19 PDT 2018","","","30LSNF239VO56IF03OF5DMRJ4T0I2M","A32U64W0S9PUA3","Approved","Mon Sep 24 08:57:51 PDT 2018","Mon Sep 24 09:02:34 PDT 2018","Thu Sep 27 09:02:34 PDT 2018","Tue Sep 25 19:05:54 PDT 2018","","","283","100% (1/1)","100% (1/1)","100% (1/1)","e7w5jfoy"
"31ANT7FQN8VUM0PAPNUGMXXSSHQ5HY","3164SQ54U4PQLLCRCCXF8JS5M9G7XR","Screener survey for labor market study","Fill out this 2-minute screener survey to qualify for a study that starts immediately, that study will take up to 15 minutes, and pays participation bonus $1 with scope to earn extra. Must have webcam.","survey, demographics, experiment","$0.05","Mon Sep 24 08:52:27 PDT 2018","1016","BatchId:3380463;OriginalHitTemplateId:920937340;","2700","259200","Thu Oct 11 01:44:19 PDT 2018","","","30OG32W0SV4PFZ27TONYKVWPOOJNEV","A19QOHCXC7DU4X","Approved","Wed Sep 26 06:24:16 PDT 2018","Wed Sep 26 06:42:04 PDT 2018","Sat Sep 29 06:42:04 PDT 2018","Thu Sep 27 01:44:20 PDT 2018","","","1068","100% (1/1)","100% (1/1)","100% (1/1)","kj8z0cbh"
"31ANT7FQN8VUM0PAPNUGMXXSSHQ5HY","3164SQ54U4PQLLCRCCXF8JS5M9G7XR","Screener survey for labor market study","Fill out this 2-minute screener survey to qualify for a study that starts immediately, that study will take up to 15 minutes, and pays participation bonus $1 with scope to earn extra. Must have webcam.","survey, demographics, experiment","$0.05","Mon Sep 24 08:52:27 PDT 2018","1016","BatchId:3380463;OriginalHitTemplateId:920937340;","2700","259200","Thu Oct 11 01:44:19 PDT 2018","","","317HQ483I8L1V44TP7DP5AUHGVMNIS","A2YX223SR957X7","Submitted","Thu Sep 27 07:45:07 PDT 2018","Thu Sep 27 07:59:55 PDT 2018","Sun Sep 30 07:59:55 PDT 2018","","","","888","100% (1/1)","0% (0/0)","0% (0/0)","0fudlmty"
"31ANT7FQN8VUM0PAPNUGMXXSSHQ5HY","3164SQ54U4PQLLCRCCXF8JS5M9G7XR","Screener survey for labor market study","Fill out this 2-minute screener survey to qualify for a study that starts immediately, that study will take up to 15 minutes, and pays participation bonus $1 with scope to earn extra. Must have webcam.","survey, demographics, experiment","$0.05","Mon Sep 24 08:52:27 PDT 2018","1016","BatchId:3380463;OriginalHitTemplateId:920937340;","2700","259200","Thu Oct 11 01:44:19 PDT 2018","","","31IBVUNM9TSUTIBCQQTVCUB2MKNVF9","A2N962G55T9MOB","Approved","Tue Sep 25 11:33:52 PDT 2018","Tue Sep 25 11:52:59 PDT 2018","Fri Sep 28 11:52:59 PDT 2018","Tue Sep 25 19:05:46 PDT 2018","","","1147","100% (2/2)","100% (1/1)","100% (1/1)","036ts9ko"
